original_lon,original_lat,distance,formatted,lat,lon,KEY,name,housenumber,street,suburb,postcode,state_code,district,city,county,state,country,country_code,attribution,attribution_license,attribution_url
"-61,564218","16,044429",0,"33 Rue Foch, 97130 Capesterre-Belle-Eau, France",16.044429,-61.564218,"-61,56421816,044429",,33,Rue Foch,Brest,97130,GP,,Capesterre-Belle-Eau,,Guadeloupe,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-61,698235","16,027159",24.1893914155891,"33 Rue Elie Lacroix, 97120 Saint-Claude, France",16.026946,-61.698189,"-61,69823516,027159",,33,Rue Elie Lacroix,,97120,GP,,Saint-Claude,,Guadeloupe,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-61,763308","16,145996",0,"936 Rue Sylvere Lesueur, 97125 GP, France",16.145996,-61.763308,"-61,76330816,145996",,936,Rue Sylvere Lesueur,,97125,GP,,,,Guadeloupe,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-61,4844099","16,2171236",0.400444655504295,"Mahogany Hotel & Residence, GP, France",16.21712,-61.48441,"-61,484409916,2171236",Mahogany Hotel & Residence,,,,,GP,,,,Guadeloupe,France,fr,,CC BY 4.0,https://www.geonames.org/datasources/
"-61,49777","16,206203",0,"2 Avenue De Montauban, 97190 Le Gosier, France",16.206203,-61.49777,"-61,4977716,206203",,2,Avenue De Montauban,,97190,,,Le Gosier,,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-61,290764","16,317998",47.6684318239086,"1767 Route De La Clinique, 97160 GP, France",16.317587,-61.290891,"-61,29076416,317998",,1767,Route De La Clinique,,97160,GP,,,,Guadeloupe,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-61,719497","15,985886",16.8032109749977,"56 Riviere Sens, 97113 Gourbeyre, France",15.985844,-61.719346,"-61,71949715,985886",,56,Riviere Sens,,97113,,,Gourbeyre,,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-61,583704","16,238108",1.20531243448453,"Les Galeries IBIS, Rue Louis Douldat, 97122 Baie-Mahault, France",16.2380109,-61.5835221562893,"-61,58370416,238108",Les Galeries IBIS,,Rue Louis Douldat,ZAC de Mondong-Jarry,97122,GP,,Baie-Mahault,,Guadeloupe,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-61,504593","16,270521",0,"École, Place de la Liberté, Les Abymes, France",16.27054855,-61.5046925720779,"-61,50459316,270521",École,,Place de la Liberté,,,GP,,Les Abymes,,Guadeloupe,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-63,069446","18,083601",8.09277034780142,"Impasse des Andrews, 97150 Rambaud, France",18.0832322,-63.069889,"-63,06944618,083601",Impasse des Andrews,,Impasse des Andrews,Saint-Louis,97150,,,Rambaud,,Saint Martin (France),France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-61,31227269","15,8913588",86.4278341314958,"1 Route De La Treille, 97112, France",15.891857,-61.312893,"-61,3122726915,8913588",,1,Route De La Treille,,97112,,,,,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-61,564688","16,04263",13.3434096283089,"284 Avenue Paul Lacave, 97130 Capesterre-Belle-Eau, France",16.04275,-61.564688,"-61,56468816,04263",,284,Avenue Paul Lacave,,97130,GP,,Capesterre-Belle-Eau,,Guadeloupe,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-61,52528269","16,2710933",15.011153052398,"Arrivées, 971139 Les Abymes, France",16.2706175,-61.5256573,"-61,5252826916,2710933",Arrivées,,Arrivées,,971139,GP,,Les Abymes,,Guadeloupe,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-61,7699571","16,1319557",10.4137106782155,"203 Rue Abel Racon, 97125 Bouillante, France",16.131966,-61.770054,"-61,769957116,1319557",,203,Rue Abel Racon,,97125,GP,,Bouillante,,Guadeloupe,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-61,599403","16,252536",3.90681456387726,"1d Impasse De La Fleche, 97122 GP, France",16.252549,-61.599369,"-61,59940316,252536",,1d,Impasse De La Fleche,,97122,GP,,,,Guadeloupe,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-63,082248","18,067592",0,"Centre Médical de Concordia, Rue de Concordia, 97150 Marigot, France",18.06759065,-63.08224951717,"-63,08224818,067592",Centre Médical de Concordia,,Rue de Concordia,Concordia,97150,,,Marigot,,Saint Martin (France),France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-61,38518999","16,3145833",16.4269416118264,"1057ter Route De Bellevue, 97160 GP, France",16.314698,-61.385287,"-61,3851899916,3145833",,1057ter,Route De Bellevue,,97160,GP,,,,Guadeloupe,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-61,53309999","16,2411",4.41166989577655,"Bureau de Poste de Pointe A Pitre Principal, GP, France",16.24111,-61.53306,"-61,5330999916,2411",Bureau de Poste de Pointe A Pitre Principal,,,,,GP,,,,Guadeloupe,France,fr,,CC BY 4.0,https://www.geonames.org/datasources/
"-61,533133","16,241167",58.0164380205472,"39 Résidence Achille René Boisneuf, 97110 GP, France",16.241557,-61.532772,"-61,53313316,241167",,39,Résidence Achille René Boisneuf,,97110,GP,,,,Guadeloupe,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-61,04567989","14,8313457",27.0412225185705,"27u Habitation Seguineau, 97214 Le Lorrain, France",14.831155,-61.045836,"-61,0456798914,8313457",,27u,Habitation Seguineau,,97214,MQ,,Le Lorrain,,Martinique,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-60,873437","14,470095",1.23541220835159,"32 Boulevard Allègre, 97290 Le Marin, France",14.470085,-60.873432,"-60,87343714,470095",,32,Boulevard Allègre,,97290,MQ,,Le Marin,,Martinique,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-60,952389","14,556144",4.33028651053916,"D 6, 97270 Saint-Esprit, France",14.5573641,-60.9492,"-60,95238914,556144",D 6,,D 6,,97270,MQ,,Saint-Esprit,,Martinique,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-61,034342","14,536926",0,"1 Av De l’Imperatrice Josephine, 97229 Les Trois-Îlets, France",14.536926,-61.034342,"-61,03434214,536926",,1,Av De l’Imperatrice Josephine,,97229,MQ,,Les Trois-Îlets,,Martinique,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-61,071103","14,617141",0.107596108457055,"2 Route De Balata, 97234 Fort-de-France, France",14.617141,-61.071102,"-61,07110314,617141",,2,Route De Balata,,97234,MQ,,Fort-de-France,,Martinique,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-61,03830099","14,6706862",4.26174558857432,"30 Rue Eugene Maillard, 97212 Saint-Joseph, France",14.670655,-61.038324,"-61,0383009914,6706862",,30,Rue Eugene Maillard,,97212,MQ,,Saint-Joseph,,Martinique,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-60,8776583","14,5919468",1.22257015216502,"97240 Le François, France",14.5919684,-60.8779999,"-60,877658314,5919468",,,,,97240,MQ,,Le François,,Martinique,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-61,078206","14,611228",0,"4 Rue Des Hibiscus, 97200 Fort-de-France, France",14.611228,-61.078206,"-61,07820614,611228",,4,Rue Des Hibiscus,,97200,MQ,,Fort-de-France,,Martinique,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-60,976212","14,737138",4.55537512002816,"Entrée de Sirocco, 97220 La Trinité, France",14.7372874,-60.9761364,"-60,97621214,737138",Entrée de Sirocco,,Entrée de Sirocco,Lotissement Brin d'Amour,97220,MQ,,La Trinité,,Martinique,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-60,981033","14,521064",0,"1d La Laugier, 97215 MQ, France",14.521064,-60.981033,"-60,98103314,521064",,1d,La Laugier,,97215,MQ,,,,Martinique,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-61,078206","14,611228",0,"4 Rue Des Hibiscus, 97200 Fort-de-France, France",14.611228,-61.078206,"-61,07820614,611228",,4,Rue Des Hibiscus,,97200,MQ,,Fort-de-France,,Martinique,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-61,078206","14,611228",0,"4 Rue Des Hibiscus, 97200 Fort-de-France, France",14.611228,-61.078206,"-61,07820614,611228",,4,Rue Des Hibiscus,,97200,MQ,,Fort-de-France,,Martinique,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-60,870745","14,471389",0,"Mairie du Marin, Rue Pasteur, 97290 Le Marin, France",14.47135755,-60.8706850212477,"-60,87074514,471389",Mairie du Marin,,Rue Pasteur,,97290,MQ,,Le Marin,,Martinique,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-61,104957","14,62178",0,"7 Rue Du Petit Tamarin, 97233 Schœlcher, France",14.62178,-61.104957,"-61,10495714,62178",,7,Rue Du Petit Tamarin,,97233,MQ,,Schœlcher,,Martinique,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-61,123789","14,765695",0,"22g Fond Marie Reine, 97260 Le Morne-Rouge, France",14.765695,-61.123789,"-61,12378914,765695",,22g,Fond Marie Reine,,97260,MQ,,Le Morne-Rouge,,Martinique,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-61,068846","14,606438",0.154733306004748,"3 Cite Clarac, 97200 Fort-de-France, France",14.606439,-61.068845,"-61,06884614,606438",,3,Cite Clarac,,97200,MQ,,Fort-de-France,,Martinique,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-60,963043","14,559776",3.26277669862168,"N 8, 97224 Dikos, France",14.5588341,-60.9630809,"-60,96304314,559776",N 8,,N 8,,97224,MQ,Vaudrancourt,Dikos,,Martinique,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-60,981604","14,746943",2.48604786091131,"Route du Morne Poirier, 97220 La Trinité, France",14.7490101,-60.9859096,"-60,98160414,746943",Route du Morne Poirier,,Route du Morne Poirier,Lotissement Brin d'Amour,97220,MQ,,La Trinité,,Martinique,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-61,180538","14,705407",5.50961749226159,"97221 Le Carbet, France",14.705244,-61.1809591,"-61,18053814,705407",,,,,97221,MQ,Grand Anse Nord,Le Carbet,,Martinique,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-61,175785","14,741757",2.31104811913203,"Rue du Général de Gaulle, 97250 Saint-Pierre, France",14.7417452,-61.1749218,"-61,17578514,741757",Rue du Général de Gaulle,,Rue du Général de Gaulle,,97250,MQ,,Saint-Pierre,,Martinique,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-61,03952289","14,6319231",0,"CHU de Martinique, Route de Beauséjour Jambette, 97234 Fort-de-France, France",14.6326761,-61.0386988025279,"-61,0395228914,6319231",CHU de Martinique,,Route de Beauséjour Jambette,,97234,MQ,Châteaubœuf,Fort-de-France,,Martinique,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-60,96446779","14,7386703",1.13807061160197,"30 Rue Schoelcher, 97220 La Trinité, France",14.738676,-60.964459,"-60,9644677914,7386703",,30,Rue Schoelcher,,97220,MQ,,La Trinité,,Martinique,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-60,9918773","14,6341437",0.298922007006534,"Chemin Hortensia, 97232 Le Lamentin, France",14.6277269,-60.9929906,"-60,991877314,6341437",Chemin Hortensia,,Chemin Hortensia,,97232,MQ,,Le Lamentin,,Martinique,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-61,03952289","14,6319231",0,"CHU de Martinique, Route de Beauséjour Jambette, 97234 Fort-de-France, France",14.6326761,-61.0386988025279,"-61,0395228914,6319231",CHU de Martinique,,Route de Beauséjour Jambette,,97234,MQ,Châteaubœuf,Fort-de-France,,Martinique,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-61,041449","14,629512",0.107590047153618,"2d La Meynard, 97200 MQ, France",14.629512,-61.041448,"-61,04144914,629512",,2d,La Meynard,,97200,MQ,,,,Martinique,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-61,000058","14,616042",6.65856005196684,"1a Boulevard Fernand Guillon, 97232 MQ, France",14.615994,-61.000021,"-61,00005814,616042",,1a,Boulevard Fernand Guillon,,97232,MQ,,,,Martinique,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-61,0518005","14,6045798",2.46614415942132,"97200 Fort-de-France, France",14.6022265,-61.051169,"-61,051800514,6045798",,,,,97200,MQ,Quartier T-S-F-Sud,Fort-de-France,,Martinique,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-52,321871","4,921956",11.3145352055902,"6 Avenue des Flamboyants, 97300 Cayenne, France",4.92181565,-52.3218708206956,"-52,3218714,921956",,6,Avenue des Flamboyants,,97300,,Résidence Uranus,Cayenne,,French Guiana,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-54,031692","5,501326",4.94092263478242,"97320 Saint-Laurent-du-Maroni, France",5.5015846,-54.0315591,"-54,0316925,501326",,,,,97320,,Village Chinois / La Glacière,Saint-Laurent-du-Maroni,,French Guiana,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-52,307779","4,932218",3.32843667012689,"1453 Route De Baduel, 97300 Cayenne, France",4.932203,-52.307753,"-52,3077794,932218",,1453,Route De Baduel,,97300,,,Cayenne,,French Guiana,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-52,32105","4,914955",8.40020901552104,"Hopital Privé Saint-Paul, 2068 Route de la Madeleine, 97300 Cayenne, France",4.91523875,-52.3228274152233,"-52,321054,914955",Hopital Privé Saint-Paul,2068,Route de la Madeleine,,97300,,Lotissement Patient,Cayenne,,French Guiana,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-52,323177","4,922352",4.22013214256153,"Route de la Madeleine, 97300 Cayenne, France",4.9224353,-52.3232007,"-52,3231774,922352",Route de la Madeleine,,Route de la Madeleine,,97300,,Résidence Uranus,Cayenne,,French Guiana,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-52,646551","5,164335",4.92716254716227,"Plaine de Jeux Bois Chaudat, Rue Justin Catayée, 97310 Kourou, France",5.16348,-52.6470101591681,"-52,6465515,164335",Plaine de Jeux Bois Chaudat,,Rue Justin Catayée,,97310,,Cité Cariacou,Kourou,,French Guiana,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-52,642778","5,156229",18.2033387816204,"15 Rue Du Marche, 97310 Kourou, France",5.156218,-52.642614,"-52,6427785,156229",,15,Rue Du Marche,,97310,,,Kourou,Kourou,French Guiana,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-52,308054","4,936021",13.621287659147,"1 Rocade De Zephir, 97300 Cayenne, France",4.935907,-52.308099,"-52,3080544,936021",,1,Rocade De Zephir,,97300,,,Cayenne,,French Guiana,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-54,031668","5,497342",2.91194413191465,"24 Rue Roland Barat, 97320 Saint-Laurent-du-Maroni, France",5.497338,-54.031694,"-54,0316685,497342",,24,Rue Roland Barat,,97320,,,Saint-Laurent-du-Maroni,Saint-Laurent-du-Maroni,French Guiana,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-54,029663","5,505331",4.38102733070552,"2 Rue Raoul Azur, 97320 French Guiana, France",5.505365,-54.029683,"-54,0296635,505331",,2,Rue Raoul Azur,,97320,,,,Saint-Laurent-du-Maroni,French Guiana,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-52,3238597","4,9231055",8.41321573637124,"1096 Route De La Madeleine, 97300 Cayenne, France",4.923052,-52.323806,"-52,32385974,9231055",,1096,Route De La Madeleine,,97300,,,Cayenne,,French Guiana,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-52,308054","4,936021",13.621287659147,"1 Rocade De Zephir, 97300 Cayenne, France",4.935907,-52.308099,"-52,3080544,936021",,1,Rocade De Zephir,,97300,,,Cayenne,,French Guiana,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-52,646003","5,1636426",0,"Plaine de Jeux Bois Chaudat, Rue Justin Catayée, 97310 Kourou, France",5.16348,-52.6470101591681,"-52,6460035,1636426",Plaine de Jeux Bois Chaudat,,Rue Justin Catayée,,97310,,Cité Cariacou,Kourou,,French Guiana,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"55,29937","-20,975766",0.799680584577404,"Chemin Grand Pourpier, 97420 Saint-Paul, France",-20.9753579,55.3003237,"55,29937-20,975766",Chemin Grand Pourpier,,Chemin Grand Pourpier,,97420,,,Saint-Paul,,Réunion,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"55,480416","-21,342587",6.26254016375746,"10 Avenue President Mitterrand, 97410 Saint-Pierre, France",-21.342554,55.480367,"55,480416-21,342587",,10,Avenue President Mitterrand,,97410,,,Saint-Pierre,,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"55,3317422","-20,9361022",1.47305632772055,"17 Rue Anatole France, 97419 La Possession, France",-20.936089,55.331741,"55,3317422-20,9361022",,17,Rue Anatole France,Bœuf Mort,97419,,,La Possession,,Reunion,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"55,696105","-21,057548",4.11036351263765,"Chemin Bras Madeleine, 97470 Saint-Benoît, France",-21.0569471,55.6950115,"55,696105-21,057548",Chemin Bras Madeleine,,Chemin Bras Madeleine,,97470,,,Saint-Benoît,,Réunion,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"55,402166","-21,282427",9.09838551549998,"6 Avenue Du Docteur Raymond Verges, 97450 Saint-Louis, France",-21.282484,55.402103,"55,402166-21,282427",,6,Avenue Du Docteur Raymond Verges,,97450,,,Saint-Louis,,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
