data;

# ORIGEM	DESTINO	DIST(km)	DUR(h)
# Duracao maxima de 10800 h
param:	K:	dist	dur:= 
   531	   230	90		8122
   531	   608	36		3267
   531	   181	62		5579
   531	   747	58		5260
   484	   609	44		3996
   484	   684	82		7422
   484	   886	52		4649
   484	    50	86		7772
   484	   214	47		4260
   484	   102	99		8904
   484	   271	81		7262
   484	    79	69		6246
   484	   783	101		9053
   484	    51	74		6681
   484	   531	61		5486
   484	   484	0		0
   484	   230	63		5683
   484	   608	33		2927
   484	   181	63		5644
   484	   747	17		1515
   230	   609	82		7421
   230	   886	86		7753
   230	    50	114		10259
   230	   214	38		3382
   230	   102	107		9599
   230	   271	98		8840
   230	    79	94		8435
   230	    51	113		10128
   230	   531	90		8122
   230	   484	63		5683
   230	   230	0		0
   230	   608	57		5123
   230	   181	36		3230
   230	   747	48		4289
   608	   609	26		2303
   608	   684	69		6248
   608	   886	30		2703
   608	    50	62		5600
   608	   214	24		2148
   608	   102	68		6124
   608	   271	52		4657
   608	    79	43		3834
   608	   783	74		6628
   608	    51	57		5093
   608	   531	36		3267
   608	   484	33		2927
   608	   230	57		5123
   608	   608	0		0
   608	   181	39		3470
   608	   747	24		2121
   181	   609	60		5395
   181	   684	100		9029
   181	   886	61		5489
   181	    50	83		7431
   181	   214	16		1411
   181	   102	71		6408
   181	   271	65		5849
   181	    79	63		5673
   181	   783	87		7845
   181	    51	85		7682
   181	   531	62		5579
   181	   484	63		5644
   181	   230	36		3230
   181	   608	39		3470
   181	   181	0		0
   181	   747	46		4185
   747	   609	44		3990
   747	   684	87		7819
   747	   886	51		4553
   747	    50	85		7613
   747	   214	32		2841
   747	   102	91		8231
   747	   271	75		6774
   747	    79	66		5905
   747	   783	97		8720
   747	    51	76		6850
   747	   531	58		5260
   747	   484	17		1515
   747	   230	48		4289
   747	   608	24		2121
   747	   181	46		4185
   747	   747	0		0
   91	    91	0		0
    91	    49	16		1407
    91	    92	15		1339
    91	   638	47		4224
    91	   444	49		4377
    91	   106	51		4568
    91	   543	33		2979
    91	   186	34		3066
    91	   257	29		2645
    91	   858	26		2322
    91	   245	27		2418
    91	   927	43		3835
    91	   710	86		7744
    91	   505	55		4953
    91	   753	29		2617
    91	   434	78		6989
    91	   235	12		1089
    91	   224	56		5077
    91	    78	116		10449
    91	   755	40		3598
    91	   149	53		4810
    91	   611	41		3708
    91	    18	54		4826
    91	   407	85		7658
    91	   616	63		5688
    91	   504	74		6680
    49	    91	16		1407
    49	    49	0		0
    49	    92	23		2061
    49	   638	59		5304
    49	   444	33		2975
    49	   106	48		4323
    49	   543	30		2672
    49	   186	38		3376
    49	   257	17		1529
    49	   858	30		2659
    49	   245	32		2912
    49	   927	29		2628
    49	   710	73		6544
    49	   505	59		5334
    49	   753	38		3463
    49	   434	90		8136
    49	   235	4		330
    49	   224	44		3940
    49	    78	103		9303
    49	   755	26		2336
    49	   149	41		3652
    49	   611	49		4424
    49	    18	63		5634
    49	   407	96		8629
    49	   616	70		6304
    49	   504	83		7444
    92	    91	15		1339
    92	    49	23		2061
    92	    92	0		0
    92	   638	36		3258
    92	   444	54		4822
    92	   106	38		3418
    92	   543	22		2005
    92	   186	19		1745
    92	   257	40		3573
    92	   858	11		1029
    92	   245	12		1080
    92	   927	41		3657
    92	   710	96		8597
    92	   505	40		3615
    92	   753	16		1409
    92	   434	68		6100
    92	   235	20		1772
    92	   224	52		4698
    92	   755	49		4389
    92	   149	63		5713
    92	   611	27		2434
    92	    18	40		3611
    92	   407	73		6571
    92	   616	49		4391
    92	   504	61		5448
   638	    91	47		4224
   638	    49	59		5304
   638	    92	36		3258
   638	   638	0		0
   638	   444	89		8043
   638	   106	51		4620
   638	   543	48		4289
   638	   186	33		2948
   638	   257	75		6782
   638	   858	35		3139
   638	   245	31		2789
   638	   927	73		6581
   638	   505	33		2949
   638	   753	22		1944
   638	   434	32		2844
   638	   235	56		4997
   638	   224	81		7313
   638	   755	85		7640
   638	   149	99		8945
   638	   611	18		1645
   638	    18	15		1384
   638	   407	38		3462
   638	   616	28		2552
   638	   504	32		2887
   444	    91	49		4377
   444	    49	33		2975
   444	    92	54		4822
   444	   638	89		8043
   444	   444	0		0
   444	   106	61		5462
   444	   543	47		4263
   444	   186	61		5526
   444	   257	24		2194
   444	   858	56		5008
   444	   245	59		5343
   444	   927	24		2127
   444	   710	46		4179
   444	   505	81		7265
   444	   753	68		6107
   444	   235	37		3303
   444	   224	33		2936
   444	    78	77		6954
   444	   755	15		1386
   444	   149	23		2066
   444	   611	76		6855
   444	    18	90		8075
   444	   616	94		8465
   444	   504	108		9737
   106	    91	51		4568
   106	    49	48		4323
   106	    92	38		3418
   106	   638	51		4620
   106	   444	61		5462
   106	   106	0		0
   106	   543	18		1660
   106	   186	22		1945
   106	   257	62		5590
   106	   858	27		2428
   106	   245	29		2569
   106	   927	37		3363
   106	   710	107		9636
   106	   505	25		2243
   106	   753	36		3256
   106	   434	77		6940
   106	   235	47		4263
   106	   224	37		3336
   106	   755	66		5906
   106	   149	80		7221
   106	   611	33		2975
   106	    18	42		3782
   106	   407	73		6581
   106	   616	39		3554
   106	   504	54		4871
   543	    91	33		2979
   543	    49	30		2672
   543	    92	22		2005
   543	   638	48		4289
   543	   444	47		4263
   543	   106	18		1660
   543	   543	0		0
   543	   186	15		1385
   543	   257	45		4005
   543	   858	14		1264
   543	   245	18		1576
   543	   927	27		2399
   543	   710	93		8410
   543	   505	33		3005
   543	   753	27		2463
   543	   434	78		6990
   543	   235	29		2604
   543	   224	34		3027
   543	   755	49		4443
   543	   149	64		5799
   543	   611	31		2796
   543	    18	44		3949
   543	   407	78		7012
   543	   616	47		4209
   543	   504	61		5500
   186	    91	34		3066
   186	    49	38		3376
   186	    92	19		1745
   186	   638	33		2948
   186	   444	61		5526
   186	   106	22		1945
   186	   543	15		1385
   186	   186	0		0
   186	   257	54		4875
   186	   858	8		754
   186	   245	8		697
   186	   927	42		3772
   186	   710	107		9603
   186	   505	22		1962
   186	   753	15		1319
   186	   434	62		5607
   186	   235	35		3182
   186	   224	49		4377
   186	   755	61		5496
   186	   149	76		6865
   186	   611	16		1411
   186	    18	29		2579
   186	   407	63		5656
   186	   616	33		2984
   186	   504	47		4218
   257	    91	29		2645
   257	    49	17		1529
   257	    92	40		3573
   257	   638	75		6782
   257	   444	24		2194
   257	   106	62		5590
   257	   543	45		4005
   257	   186	54		4875
   257	   257	0		0
   257	   858	46		4177
   257	   245	49		4439
   257	   927	34		3031
   257	   710	57		5101
   257	   505	76		6821
   257	   753	55		4981
   257	   434	107		9594
   257	   235	20		1801
   257	   224	48		4307
   257	    78	87		7825
   257	   755	11		1011
   257	   149	24		2171
   257	   611	66		5953
   257	    18	80		7162
   257	   407	113		10144
   257	   616	87		7826
   257	   504	100		8973
   858	    91	26		2322
   858	    49	30		2659
   858	    92	11		1029
   858	   638	35		3139
   858	   444	56		5008
   858	   106	27		2428
   858	   543	14		1264
   858	   186	8		754
   858	   257	46		4177
   858	   858	0		0
   858	   245	4		350
   858	   927	38		3443
   858	   710	100		9008
   858	   505	30		2705
   858	   753	14		1230
   858	   434	66		5930
   858	   235	27		2447
   858	   224	47		4252
   858	   755	54		4851
   858	   149	69		6216
   858	   611	21		1854
   858	    18	34		3081
   858	   407	68		6152
   858	   616	41		3650
   858	   504	54		4827
   245	    91	27		2418
   245	    49	32		2912
   245	    92	12		1080
   245	   638	31		2789
   245	   444	59		5343
   245	   106	29		2569
   245	   543	18		1576
   245	   186	8		697
   245	   257	49		4439
   245	   858	4		350
   245	   245	0		0
   245	   927	42		3792
   245	   710	104		9319
   245	   505	28		2540
   245	   753	10		892
   245	   434	62		5582
   245	   235	30		2677
   245	   224	51		4586
   245	   755	57		5147
   245	   149	72		6507
   245	   611	17		1538
   245	    18	31		2766
   245	   407	65		5826
   245	   616	38		3397
   245	   504	50		4539
   927	    91	43		3835
   927	    49	29		2628
   927	    92	41		3657
   927	   638	73		6581
   927	   444	24		2127
   927	   106	37		3363
   927	   543	27		2399
   927	   186	42		3772
   927	   257	34		3031
   927	   858	38		3443
   927	   245	42		3792
   927	   927	0		0
   927	   710	70		6281
   927	   505	59		5305
   927	   753	52		4660
   927	   434	104		9350
   927	   235	32		2844
   927	   224	15		1328
   927	    78	100		9030
   927	   755	32		2894
   927	   149	45		4053
   927	   611	58		5176
   927	    18	71		6347
   927	   407	105		9410
   927	   616	73		6565
   927	   504	87		7873
   710	    91	86		7744
   710	    49	73		6544
   710	    92	96		8597
   710	   444	46		4179
   710	   106	107		9636
   710	   543	93		8410
   710	   186	107		9603
   710	   257	57		5101
   710	   858	100		9008
   710	   245	104		9319
   710	   927	70		6281
   710	   710	0		0
   710	   753	111		9982
   710	   235	76		6853
   710	   224	75		6792
   710	    78	31		2795
   710	   755	47		4209
   710	   149	33		2936
   505	    91	55		4953
   505	    49	59		5334
   505	    92	40		3615
   505	   638	33		2949
   505	   444	81		7265
   505	   106	25		2243
   505	   543	33		3005
   505	   186	22		1962
   505	   257	76		6821
   505	   858	30		2705
   505	   245	28		2540
   505	   927	59		5305
   505	   505	0		0
   505	   753	29		2578
   505	   434	53		4805
   505	   235	57		5144
   505	   224	61		5529
   505	   755	82		7390
   505	   149	97		8758
   505	   611	18		1608
   505	    18	19		1746
   505	   407	48		4339
   505	   616	15		1314
   505	   504	29		2637
   753	    91	29		2617
   753	    49	38		3463
   753	    92	16		1409
   753	   638	22		1944
   753	   444	68		6107
   753	   106	36		3256
   753	   543	27		2463
   753	   186	15		1319
   753	   257	55		4981
   753	   858	14		1230
   753	   245	10		892
   753	   927	52		4660
   753	   710	111		9982
   753	   505	29		2578
   753	   753	0		0
   753	   434	53		4776
   753	   235	35		3180
   753	   224	61		5477
   753	   755	64		5778
   753	   149	79		7113
   753	   611	12		1110
   753	    18	25		2216
   753	   407	57		5166
   753	   616	34		3094
   753	   504	45		4067
   434	    91	78		6989
   434	    49	90		8136
   434	    92	68		6100
   434	   638	32		2844
   434	   106	77		6940
   434	   543	78		6990
   434	   186	62		5607
   434	   257	107		9594
   434	   858	66		5930
   434	   245	62		5582
   434	   927	104		9350
   434	   505	53		4805
   434	   753	53		4776
   434	   434	0		0
   434	   235	87		7824
   434	   224	111		9963
   434	   755	116		10472
   434	   611	47		4197
   434	    18	35		3161
   434	   407	18		1604
   434	   616	41		3676
   434	   504	31		2795
   235	    91	12		1089
   235	    49	4		330
   235	    92	20		1772
   235	   638	56		4997
   235	   444	37		3303
   235	   106	47		4263
   235	   543	29		2604
   235	   186	35		3182
   235	   257	20		1801
   235	   858	27		2447
   235	   245	30		2677
   235	   927	32		2844
   235	   710	76		6853
   235	   505	57		5144
   235	   753	35		3180
   235	   434	87		7824
   235	   235	0		0
   235	   224	46		4137
   235	    78	107		9605
   235	   755	29		2650
   235	   149	44		3949
   235	   611	46		4167
   235	    18	60		5368
   235	   407	93		8343
   235	   616	67		6074
   235	   504	80		7190
   224	    91	56		5077
   224	    49	44		3940
   224	    92	52		4698
   224	   638	81		7313
   224	   444	33		2936
   224	   106	37		3336
   224	   543	34		3027
   224	   186	49		4377
   224	   257	48		4307
   224	   858	47		4252
   224	   245	51		4586
   224	   927	15		1328
   224	   710	75		6792
   224	   505	61		5529
   224	   753	61		5477
   224	   434	111		9963
   224	   235	46		4137
   224	   224	0		0
   224	    78	105		9424
   224	   755	45		4017
   224	   149	56		4996
   224	   611	64		5773
   224	    18	76		6845
   224	   407	109		9819
   224	   616	76		6840
   224	   504	91		8166
    78	    91	116		10449
    78	    49	103		9303
    78	   444	77		6954
    78	   257	87		7825
    78	   927	100		9030
    78	   710	31		2795
    78	   235	107		9605
    78	   224	105		9424
    78	    78	0		0
    78	   755	78		6978
    78	   149	63		5657
   755	    91	40		3598
   755	    49	26		2336
   755	    92	49		4389
   755	   638	85		7640
   755	   444	15		1386
   755	   106	66		5906
   755	   543	49		4443
   755	   186	61		5496
   755	   257	11		1011
   755	   858	54		4851
   755	   245	57		5147
   755	   927	32		2894
   755	   710	47		4209
   755	   505	82		7390
   755	   753	64		5778
   755	   434	116		10472
   755	   235	29		2650
   755	   224	45		4017
   755	    78	78		6978
   755	   755	0		0
   755	   149	15		1370
   755	   611	74		6683
   755	    18	88		7908
   755	   616	94		8478
   755	   504	108		9678
   149	    91	53		4810
   149	    49	41		3652
   149	    92	63		5713
   149	   638	99		8945
   149	   444	23		2066
   149	   106	80		7221
   149	   543	64		5799
   149	   186	76		6865
   149	   257	24		2171
   149	   858	69		6216
   149	   245	72		6507
   149	   927	45		4053
   149	   710	33		2936
   149	   505	97		8758
   149	   753	79		7113
   149	   235	44		3949
   149	   224	56		4996
   149	    78	63		5657
   149	   755	15		1370
   149	   149	0		0
   149	   611	89		8041
   149	    18	103		9263
   149	   616	109		9848
   611	    91	41		3708
   611	    49	49		4424
   611	    92	27		2434
   611	   638	18		1645
   611	   444	76		6855
   611	   106	33		2975
   611	   543	31		2796
   611	   186	16		1411
   611	   257	66		5953
   611	   858	21		1854
   611	   245	17		1538
   611	   927	58		5176
   611	   505	18		1608
   611	   753	12		1110
   611	   434	47		4197
   611	   235	46		4167
   611	   224	64		5773
   611	   755	74		6683
   611	   149	89		8041
   611	   611	0		0
   611	    18	14		1228
   611	   407	48		4300
   611	   616	22		1986
   611	   504	34		3023
    18	    91	54		4826
    18	    49	63		5634
    18	    92	40		3611
    18	   638	15		1384
    18	   444	90		8075
    18	   106	42		3782
    18	   543	44		3949
    18	   186	29		2579
    18	   257	80		7162
    18	   858	34		3081
    18	   245	31		2766
    18	   927	71		6347
    18	   505	19		1746
    18	   753	25		2216
    18	   434	35		3161
    18	   235	60		5368
    18	   224	76		6845
    18	   755	88		7908
    18	   149	103		9263
    18	   611	14		1228
    18	    18	0		0
    18	   407	34		3081
    18	   616	13		1176
    18	   504	21		1855
   407	    91	85		7658
   407	    49	96		8629
   407	    92	73		6571
   407	   638	38		3462
   407	   106	73		6581
   407	   543	78		7012
   407	   186	63		5656
   407	   257	113		10144
   407	   858	68		6152
   407	   245	65		5826
   407	   927	105		9410
   407	   505	48		4339
   407	   753	57		5166
   407	   434	18		1604
   407	   235	93		8343
   407	   224	109		9819
   407	   611	48		4300
   407	    18	34		3081
   407	   407	0		0
   407	   616	34		3040
   407	   504	20		1789
   616	    91	63		5688
   616	    49	70		6304
   616	    92	49		4391
   616	   638	28		2552
   616	   444	94		8465
   616	   106	39		3554
   616	   543	47		4209
   616	   186	33		2984
   616	   257	87		7826
   616	   858	41		3650
   616	   245	38		3397
   616	   927	73		6565
   616	   505	15		1314
   616	   753	34		3094
   616	   434	41		3676
   616	   235	67		6074
   616	   224	76		6840
   616	   755	94		8478
   616	   149	109		9848
   616	   611	22		1986
   616	    18	13		1176
   616	   407	34		3040
   616	   616	0		0
   616	   504	15		1326
   504	    91	74		6680
   504	    49	83		7444
   504	    92	61		5448
   504	   638	32		2887
   504	   444	108		9737
   504	   106	54		4871
   504	   543	61		5500
   504	   186	47		4218
   504	   257	100		8973
   504	   858	54		4827
   504	   245	50		4539
   504	   927	87		7873
   504	   505	29		2637
   504	   753	45		4067
   504	   434	31		2795
   504	   235	80		7190
   504	   224	91		8166
   504	   755	108		9678
   504	   611	34		3023
   504	    18	21		1855
   504	   407	20		1789
   504	   616	15		1326
   504	   504	0		0
   853	   853	0		0
   853	   734	48		4319
   853	   202	8		675
   853	   680	7		604
   853	   423	11		1009
   853	   529	13		1213
   853	   430	62		5563
   853	   895	59		5345
   853	   445	17		1525
   853	   577	23		2054
   853	   481	16		1457
   853	   761	71		6375
   853	   400	57		5129
   853	   503	30		2713
   853	   704	10		931
   853	   538	19		1746
   853	    19	28		2512
   853	   322	41		3667
   853	   738	26		2358
   853	   284	53		4737
   853	   631	71		6428
   853	   480	37		3371
   853	   636	29		2635
   853	   833	38		3441
   853	   561	51		4553
   853	   304	51		4592
   853	   918	40		3574
   734	   853	48		4319
   734	   734	0		0
   734	   202	42		3769
   734	   680	54		4869
   734	   423	40		3571
   734	   529	61		5532
   734	   430	52		4701
   734	   895	104		9339
   734	   445	47		4208
   734	   577	26		2328
   734	   481	60		5430
   734	   761	34		3096
   734	   400	96		8637
   734	   503	71		6408
   734	   704	53		4766
   734	   538	62		5611
   734	    19	42		3759
   734	   322	33		2976
   734	   738	25		2223
   734	   284	30		2713
   734	   631	112		10047
   734	   480	26		2310
   734	   636	31		2811
   734	   833	86		7730
   734	   561	58		5190
   734	   304	99		8907
   734	   918	84		7592
   202	   853	8		675
   202	   734	42		3769
   202	   202	0		0
   202	   680	14		1277
   202	   423	11		1007
   202	   529	20		1814
   202	   430	62		5579
   202	   895	67		6019
   202	   445	13		1128
   202	   577	18		1629
   202	   481	24		2119
   202	   761	67		6047
   202	   400	64		5783
   202	   503	37		3364
   202	   704	17		1539
   202	   538	27		2400
   202	    19	29		2634
   202	   322	33		3004
   202	   738	19		1710
   202	   284	50		4519
   202	   631	79		7095
   202	   480	35		3144
   202	   636	28		2507
   202	   833	45		4072
   202	   561	53		4765
   202	   304	58		5192
   202	   918	47		4249
   680	   853	7		604
   680	   734	54		4869
   680	   202	14		1277
   680	   680	0		0
   680	   423	15		1389
   680	   529	8		728
   680	   430	63		5688
   680	   895	53		4742
   680	   445	22		1971
   680	   577	29		2565
   680	   481	10		914
   680	   761	75		6767
   680	   400	51		4574
   680	   503	24		2175
   680	   704	7		614
   680	   538	14		1216
   680	    19	29		2624
   680	   322	47		4249
   680	   738	33		2958
   680	   284	56		5062
   680	   631	65		5851
   680	   480	41		3726
   680	   636	33		2941
   680	   833	32		2865
   680	   561	50		4513
   680	   304	45		4041
   680	   918	33		2974
   423	   853	11		1009
   423	   734	40		3571
   423	   202	11		1007
   423	   680	15		1389
   423	   423	0		0
   423	   529	23		2111
   423	   430	51		4611
   423	   895	65		5807
   423	   445	24		2134
   423	   577	14		1243
   423	   481	21		1862
   423	   761	60		5391
   423	   400	59		5305
   423	   503	33		2936
   423	   704	13		1196
   423	   538	23		2062
   423	    19	18		1627
   423	   322	40		3635
   423	   738	22		1985
   423	   284	41		3729
   423	   631	74		6679
   423	   480	26		2368
   423	   636	18		1626
   423	   833	47		4188
   423	   561	42		3760
   423	   304	60		5395
   423	   918	45		4042
   529	   853	13		1213
   529	   734	61		5532
   529	   202	20		1814
   529	   680	8		728
   529	   423	23		2111
   529	   529	0		0
   529	   430	71		6350
   529	   895	48		4348
   529	   445	24		2159
   529	   577	36		3257
   529	   481	12		1090
   529	   761	83		7495
   529	   400	49		4427
   529	   503	24		2164
   529	   704	13		1214
   529	   538	15		1349
   529	    19	37		3303
   529	   322	51		4621
   529	   738	39		3523
   529	   284	64		5787
   529	   631	62		5608
   529	   480	49		4453
   529	   636	41		3667
   529	   833	25		2262
   529	   561	56		5085
   529	   304	38		3384
   529	   918	29		2638
   430	   853	62		5563
   430	   734	52		4701
   430	   202	62		5579
   430	   680	63		5688
   430	   423	51		4611
   430	   529	71		6350
   430	   430	0		0
   430	   895	89		8039
   430	   445	74		6659
   430	   577	48		4350
   430	   481	61		5468
   430	   761	35		3148
   430	   400	74		6657
   430	   503	61		5516
   430	   704	57		5136
   430	   538	60		5394
   430	    19	34		3068
   430	   322	79		7070
   430	   738	60		5410
   430	   284	22		2014
   430	   631	88		7929
   430	   480	31		2793
   430	   636	35		3119
   430	   833	85		7669
   430	   561	20		1761
   430	   304	99		8867
   430	   918	75		6769
   895	   853	59		5345
   895	   734	104		9339
   895	   202	67		6019
   895	   680	53		4742
   895	   423	65		5807
   895	   529	48		4348
   895	   430	89		8039
   895	   895	0		0
   895	   445	72		6503
   895	   577	78		7036
   895	   481	44		3967
   895	   761	115		10384
   895	   400	18		1655
   895	   503	33		2947
   895	   704	51		4631
   895	   538	42		3745
   895	    19	66		5904
   895	   322	100		8957
   895	   738	85		7672
   895	   284	95		8535
   895	   631	19		1673
   895	   480	84		7539
   895	   636	75		6755
   895	   833	27		2408
   895	   561	70		6290
   895	   304	27		2385
   895	   918	20		1776
   445	   853	17		1525
   445	   734	47		4208
   445	   202	13		1128
   445	   680	22		1971
   445	   423	24		2134
   445	   529	24		2159
   445	   430	74		6659
   445	   895	72		6503
   445	   445	0		0
   445	   577	27		2472
   445	   481	32		2884
   445	   761	76		6835
   445	   400	72		6519
   445	   503	46		4141
   445	   704	27		2449
   445	   538	35		3187
   445	    19	42		3758
   445	   322	28		2525
   445	   738	22		1985
   445	   284	61		5453
   445	   631	86		7750
   445	   480	46		4100
   445	   636	39		3552
   445	   833	48		4304
   445	   561	65		5893
   445	   304	59		5266
   445	   918	53		4794
   577	   853	23		2054
   577	   734	26		2328
   577	   202	18		1629
   577	   680	29		2565
   577	   423	14		1243
   577	   529	36		3257
   577	   430	48		4350
   577	   895	78		7036
   577	   445	27		2472
   577	   577	0		0
   577	   481	34		3104
   577	   761	49		4424
   577	   400	72		6446
   577	   503	46		4132
   577	   704	27		2439
   577	   538	37		3295
   577	    19	22		1962
   577	   322	33		2939
   577	   738	13		1153
   577	   284	33		2982
   577	   631	87		7841
   577	   480	18		1646
   577	   636	14		1286
   577	   833	60		5412
   577	   561	44		3990
   577	   304	73		6604
   577	   918	59		5278
   481	   853	16		1457
   481	   734	60		5430
   481	   202	24		2119
   481	   680	10		914
   481	   423	21		1862
   481	   529	12		1090
   481	   430	61		5468
   481	   895	44		3967
   481	   445	32		2884
   481	   577	34		3104
   481	   481	0		0
   481	   761	77		6971
   481	   400	41		3673
   481	   503	14		1263
   481	   704	7		668
   481	   538	3		304
   481	    19	28		2527
   481	   322	57		5122
   481	   738	41		3712
   481	   284	58		5176
   481	   631	55		4976
   481	   480	44		3935
   481	   636	35		3116
   481	   833	27		2420
   481	   561	45		4083
   481	   304	41		3656
   481	   918	24		2193
   761	   853	71		6375
   761	   734	34		3096
   761	   202	67		6047
   761	   680	75		6767
   761	   423	60		5391
   761	   529	83		7495
   761	   430	35		3148
   761	   895	115		10384
   761	   445	76		6835
   761	   577	49		4424
   761	   481	77		6971
   761	   761	0		0
   761	   400	103		9247
   761	   503	84		7526
   761	   704	71		6409
   761	   538	78		7031
   761	    19	50		4536
   761	   322	67		6065
   761	   738	55		4971
   761	   284	21		1850
   761	   631	118		10617
   761	   480	34		3050
   761	   636	43		3862
   761	   833	104		9387
   761	   561	51		4592
   761	   304	118		10625
   761	   918	98		8830
   400	   853	57		5129
   400	   734	96		8637
   400	   202	64		5783
   400	   680	51		4574
   400	   423	59		5305
   400	   529	49		4427
   400	   430	74		6657
   400	   895	18		1655
   400	   445	72		6519
   400	   577	72		6446
   400	   481	41		3673
   400	   761	103		9247
   400	   400	0		0
   400	   503	27		2419
   400	   704	47		4257
   400	   538	38		3384
   400	    19	55		4962
   400	   322	98		8787
   400	   738	81		7279
   400	   284	82		7423
   400	   631	16		1413
   400	   480	73		6606
   400	   636	65		5888
   400	   833	36		3204
   400	   561	54		4898
   400	   304	41		3709
   400	   918	22		1964
   503	   853	30		2713
   503	   734	71		6408
   503	   202	37		3364
   503	   680	24		2175
   503	   423	33		2936
   503	   529	24		2164
   503	   430	61		5516
   503	   895	33		2947
   503	   445	46		4141
   503	   577	46		4132
   503	   481	14		1263
   503	   761	84		7526
   503	   400	27		2419
   503	   503	0		0
   503	   704	20		1840
   503	   538	11		967
   503	    19	33		2998
   503	   322	71		6367
   503	   738	54		4885
   503	   284	63		5679
   503	   631	42		3756
   503	   480	51		4609
   503	   636	42		3814
   503	   833	25		2207
   503	   561	43		3892
   503	   304	37		3360
   503	   918	15		1306
   704	   853	10		931
   704	   734	53		4766
   704	   202	17		1539
   704	   680	7		614
   704	   423	13		1196
   704	   529	13		1214
   704	   430	57		5136
   704	   895	51		4631
   704	   445	27		2449
   704	   577	27		2439
   704	   481	7		668
   704	   761	71		6409
   704	   400	47		4257
   704	   503	20		1840
   704	   704	0		0
   704	   538	10		898
   704	    19	23		2094
   704	   322	50		4534
   704	   738	34		3062
   704	   284	52		4649
   704	   631	62		5592
   704	   480	37		3360
   704	   636	28		2548
   704	   833	34		3027
   704	   561	43		3909
   704	   304	47		4252
   704	   918	32		2858
   538	   853	19		1746
   538	   734	62		5611
   538	   202	27		2400
   538	   680	14		1216
   538	   423	23		2062
   538	   529	15		1349
   538	   430	60		5394
   538	   895	42		3745
   538	   445	35		3187
   538	   577	37		3295
   538	   481	3		304
   538	   761	78		7031
   538	   400	38		3384
   538	   503	11		967
   538	   704	10		898
   538	   538	0		0
   538	    19	28		2533
   538	   322	60		5404
   538	   738	44		3961
   538	   284	58		5217
   538	   631	52		4701
   538	   480	45		4017
   538	   636	36		3198
   538	   833	26		2366
   538	   561	44		3945
   538	   304	40		3604
   538	   918	22		1982
    19	   853	28		2512
    19	   734	42		3759
    19	   202	29		2634
    19	   680	29		2624
    19	   423	18		1627
    19	   529	37		3303
    19	   430	34		3068
    19	   895	66		5904
    19	   445	42		3758
    19	   577	22		1962
    19	   481	28		2527
    19	   761	50		4536
    19	   400	55		4962
    19	   503	33		2998
    19	   704	23		2094
    19	   538	28		2533
    19	    19	0		0
    19	   322	54		4884
    19	   738	34		3098
    19	   284	30		2699
    19	   631	71		6374
    19	   480	18		1650
    19	   636	11		950
    19	   833	54		4899
    19	   561	24		2150
    19	   304	68		6136
    19	   918	48		4298
   322	   853	41		3667
   322	   734	33		2976
   322	   202	33		3004
   322	   680	47		4249
   322	   423	40		3635
   322	   529	51		4621
   322	   430	79		7070
   322	   895	100		8957
   322	   445	28		2525
   322	   577	33		2939
   322	   481	57		5122
   322	   761	67		6065
   322	   400	98		8787
   322	   503	71		6367
   322	   704	50		4534
   322	   538	60		5404
   322	    19	54		4884
   322	   322	0		0
   322	   738	20		1788
   322	   284	59		5313
   322	   631	112		10095
   322	   480	48		4283
   322	   636	47		4197
   322	   833	76		6822
   322	   561	77		6924
   322	   304	87		7786
   322	   918	80		7208
   738	   853	26		2358
   738	   734	25		2223
   738	   202	19		1710
   738	   680	33		2958
   738	   423	22		1985
   738	   529	39		3523
   738	   430	60		5410
   738	   895	85		7672
   738	   445	22		1985
   738	   577	13		1153
   738	   481	41		3712
   738	   761	55		4971
   738	   400	81		7279
   738	   503	54		4885
   738	   704	34		3062
   738	   538	44		3961
   738	    19	34		3098
   738	   322	20		1788
   738	   738	0		0
   738	   284	43		3830
   738	   631	96		8640
   738	   480	29		2627
   738	   636	27		2427
   738	   833	64		5782
   738	   561	57		5143
   738	   304	77		6894
   738	   918	66		5895
   284	   853	53		4737
   284	   734	30		2713
   284	   202	50		4519
   284	   680	56		5062
   284	   423	41		3729
   284	   529	64		5787
   284	   430	22		2014
   284	   895	95		8535
   284	   445	61		5453
   284	   577	33		2982
   284	   481	58		5176
   284	   761	21		1850
   284	   400	82		7423
   284	   503	63		5679
   284	   704	52		4649
   284	   538	58		5217
   284	    19	30		2699
   284	   322	59		5313
   284	   738	43		3830
   284	   284	0		0
   284	   631	98		8805
   284	   480	15		1377
   284	   636	24		2121
   284	   833	84		7581
   284	   561	33		2959
   284	   304	98		8820
   284	   918	78		6985
   631	   853	71		6428
   631	   734	112		10047
   631	   202	79		7095
   631	   680	65		5851
   631	   423	74		6679
   631	   529	62		5608
   631	   430	88		7929
   631	   895	19		1673
   631	   445	86		7750
   631	   577	87		7841
   631	   481	55		4976
   631	   761	118		10617
   631	   400	16		1413
   631	   503	42		3756
   631	   704	62		5592
   631	   538	52		4701
   631	    19	71		6374
   631	   322	112		10095
   631	   738	96		8640
   631	   284	98		8805
   631	   631	0		0
   631	   480	89		8016
   631	   636	81		7302
   631	   833	44		3970
   631	   561	69		6183
   631	   304	45		4057
   631	   918	33		2987
   480	   853	37		3371
   480	   734	26		2310
   480	   202	35		3144
   480	   680	41		3726
   480	   423	26		2368
   480	   529	49		4453
   480	   430	31		2793
